id,title,link,content,gold_label
875,میری طلاق سے بچوں کو مشکلات کا سامنا کرنا پڑا: جاوید شیخ کا اعتراف,https://jang.com.pk/news/1414456,پاکستان شوبز انڈسٹری کے سینئر اداکار جاوید شیخ نے اعتراف کیا ہے کہ ان کی طلاق ہو جانے کی وجہ سے بچوں کو زندگی میں مشکل وقت کا سامنا کرنا پڑا۔ جاوید شیخ نے حال ہی میں ایک نجی ٹی وی کے شو میں بطور مہمان شرکت کی جہاں اُنہوں نے اپنی شادی کے ناکام ہو جانے کی وجہ سے بچوں کی زندگی میں آنے والی مشکلات کے بارے میں بات کی۔ اُنہوں نے بتایا کہ میری 2 شادیاں ہوئیں، پہلی شادی اداکارہ زینت منگی کے ساتھ ہوئی جن سے 2 بچے مومل اور شہزاد پیدا ہوئے اور دوسری شادی اداکارہ سلمیٰ آغا سے ہوئی اور دونوں شادیاں صرف 3 سال ہی چل سکیں۔ پاکستانی فلم انڈسٹری کے مقبول و مایاناز اداکار جاوید شیخ نے اعتراف کیا ہے کہ ساتھی اداکارہ نیلی سے تیسری شادی کا ارادہ تھا لیکن قسمت کو کچھ اور منظور تھا۔ اداکار نے بتایا کہ میری طلاق ہو جانے کی وجہ سے میرے بچوں کو زندگی میں مشکل وقت کا سامنا کرنا پڑا۔ اُنہوں نے مزید بتایا کہ جب بچے بڑے ہوئے اور میری بیٹی مومل نے اپنی شادی سے پہلے مجھ سے کہا کہ آپ کو اب گھر واپس آنا پڑے گا تو پھر میں گھر واپس گیا اور میں نے اپنے دونوں بچوں کی شادی کے موقع پر اپنا فرض نبھایا۔ جاوید شیخ نے کہا کہ میں اب زندگی میں اس بات سے مطمئن ہوں کہ میں نے اپنے بچوں کی شادی کا فریضہ انجام دیا ہے۔,entertainment
876,پانچ کروڑ معاوضے والی بات غلط ہے، راجکمار راؤ,https://jang.com.pk/news/1414255,بالی ووڈ اداکار راجکمار راؤ نے ان اطلاعات پر کہ انہوں نے استری ٹو کی کامیابی کے بعد اپنا معاوضہ پانچ کروڑ کر دیا ہے، اپنی خاموشی ختم کرتے ہوئے کہا کہ وہ اتنے بیوقوف نہیں کہ اپنے پروڈیوسرز پر مالی بوجھ بڑھائیں۔ بھارتی میڈیا سے گفتگو میں انکا کہنا تھا کہ پیسہ تو ایک بائی پراڈکٹ (ضمنی فائدہ) ہوتا ہے۔ یاد رہے کہ 40 سالہ راجکمار اور شردھا کپور کی فلم بلاک بسٹر فلم استری ٹو اس سال اگست میں ریلیز ہوئی تھی جس نے بطور ہندی فلم بھارت میں کمائی کے تمام ریکارڈز توڑ دیے تھے اور 874 کروڑ سے زائد کا بزنس کیا۔ بالی ووڈ اداکار راجکمار رائو اپنی نئی آنیوالی فلم سری کانتھ کی ریلیز کی تیاریوں میں مصروف ہیں، یہ فلم ایک نابینا تاجر سری کانتھ بھولا کی متاثر کن  شخصیت پر مبنی کہانی ہے۔ بھارتی میڈیا سے گفتگو میں راجکمار راؤ کا کہنا تھا کہ ایک بڑی بلاک بسٹر فلم کا حصہ ہونے پر میں بطور اداکار تبدیل نہیں ہوا۔ پیسہ میرے جذبے اور جنون کا ایک ضمنی حصہ ہے لیکن میں چاہتا ہوں کہ اپنی ساری زندگی ایسے کردار کروں جو مجھے حیران کرے اور میں چیلنجز قبول کروں۔ دریں اثنا ایک اطلاع کے مطابق راجکمار نے اس فلم میں کام کے چھ کروڑ روپے وصول کیے جبکہ شردھا کپور کو پانچ کروڑ ملے تھے۔ اس سے قبل یوٹیوب چینل کے پر انٹرویو میں انہوں نے وضاحت کرتے ہوئے کہا تھا کہ لوگ سمجھتے ہیں کہ میں بہت مالدار ہوں، تو ایمانداری کی بات یہ ہے کہ اتنا پیسہ میرے پاس ہے نہیں جتنا لوگوں کو لگتا ہے کہ ’یہ تو بھائی سو کروڑ والا ہے۔‘ بالی ووڈ اداکار راج کمار رائو کا کہنا ہے کہ پرکشش نظر آنے کا دبائو خواتین اداکارائوں کی طرح مرد اداکاروں پر بھی بہت زیادہ ہے۔ انکا کہنا تھا کہ ’بھائی ای ایم آئی چل رہی ہے، مطلب گھر قسطوں پر لیا۔ اسکی اچھی خاصی رقم جاتی ہے۔ البتہ ایسا بھی نہیں کہ میرے پاس کچھ نہیں۔‘ اپنی بات جاری رکھتے ہوئے راجکمار راؤ کا کہنا تھا کہ یہ نہیں کہ دل چاہا تو شو روم گئے اور اشارے سے پوچھا، ’یہ کتنے کی ہے‘ اور جواب ملا ’وہ والی، سر چھ کروڑ کی‘، تو ہم نے کہا ’دے دیں‘، ایسا نہیں ہے۔,entertainment
877,میری اہلیہ گلوکار کشور کمار کے بارے میں کچھ نہیں جانتیں، رنبیر کپور,https://jang.com.pk/news/1414232,بالی ووڈ کے معروف فلمی گھرانے سے تعلق رکھنے والے اداکار رنبیر کپور کا کہنا ہے کہ انکی اہلیہ عالیہ بھٹ، ہندی سینما کے لیجنڈری اداکار و گلوکار کشور کمار کے بارے میں کچھ نہیں جانتیں۔ واضح رہے کہ عالیہ کے والدین اور بہن کا تعلق بھی فلم انڈسٹری سے ہے۔ تاہم انکے شوہر 42 سالہ رنبیر کا کہنا ہے کہ 2019 میں گوا میں ہونے والے 50ویں فلمی میلے میں شریک ہوئے تو انہیں لوگوں کے پس منظر کی اہمیت کو سمجھنے کا موقع ملا۔ رنبیر نے کہا کہ وہ ایک خصوصی فلمی میلہ اپنے دادا راجپکور کے لیے منعقد کرینگے جس کا مقصد آئیکونک فلمی شخصیات کی شناخت کی اہمیت اجاگر کرنا ہے۔ انہوں نے کہا کہ وہ چاہتے ہیں کہ لوگ آر کے (راج کپور) کی خدمات اور کام کے بارے میں جان سکیں کہ وہ کون تھے اور کہاں سے آئے تھے۔ اس حوالے سے اپنی اداکارہ بیوی کی مثال دی جو کہ سن 1950 سے 1980 کے عشرے تک کہ شہرت یافتہ اداکار و گلوکار کشور کمار کے بارے میں نہیں جانتی تھیں۔ کیا بالی ووڈا داکارہ عالیہ بھٹ ایک اور بچے کی پیدائش کےلیے تیار ہیں؟ جواب میں انہوں نے اپنے مستقبل کے منصوبے بتادیے۔ رنبیر کپور نے کہا کہ ہم 13 سے 15 دسمبر تک ایک فلم فیسٹول کر رہے ہیں، پورے بھارت میں راج کپور کی فلمیں ریلیز کرینگے، مجھے یقین ہے کہ لوگ انکے کاموں کو دیکھ سکیں گے اسکی وجہ یہ ہے کہ یہاں بہت سارے ایسے لوگ ہیں جنہوں نے انکا کام دیکھا ہی نہیں ہے۔ رنبیر نے بتایا کہ جب میں پہلی بار اپنی اہلیہ عالیہ سے ملا تو انہوں نے مجھ سے پوچھا کہ ’کشور کمار کون تھے؟‘ یہ صرف زندگی کا دائرہ ہے، لوگ بھول جاتے ہیں اور پھر نئے آرٹسٹ آجاتے ہیں۔ انہوں نے کہا کہ صرف راج کپور نہیں بلکہ یہاں بہت سارے فلمساز اور آرٹسٹ ہیں، تو میں سمجھتا ہوں کہ اپنی بنیادوں کے بارے میں جاننا بہت اہم ہوتا ہے۔ اس حوالے سے میں آئی ایف ایف آئی کا مشکور ہوں۔,entertainment
878,کرینہ کپور اپنے کزن کی روکا کی تقریب میں توجہ کا مرکز بن گئیں,https://jang.com.pk/news/1414207,بالی ووڈ اداکارہ کرینہ کپور اپنے کزن کی روکا کی تقریب میں توجہ کا مرکز بن گئیں۔ بھارتی میڈیا کے مطابق اداکارہ اپنے کزن آدر جین کے روکا کی تقریب میں پہنچیں تو ساری توجہ ان کی طرف ہوگئی۔ کرینہ کپور نے اس موقع پر بہت ہی دلکش ساڑھی پہنی تھی جس کی قیمت تقریباً ایک لاکھ بھارتی روپے بتائی جا رہی ہے۔ اس موقع پر وہاں موجود فوٹوگرافرز نے اداکارہ کی خوب تصاویر بنائیں۔ اس کے علاوہ کرشمہ کپور بھی تقریب میں شرکت کے لیے پہنچیں تھیں جہاں وہ گاڑی سے اترتے ہوئے گرتے ہوئے بچ گئیں۔ علاوہ ازیں کپور خاندان کے دیگر افراد نے بھی تقریب میں شرکت کی۔,entertainment
879,صاحبہ نے والدہ سے دوری کیوں اختیار کرلی؟ نشو بیگم نے لائیو شو میں روتے ہوئے وجہ بتا دی,https://jang.com.pk/news/1414193,شوبز انڈسٹری سے وابستہ معروف سینئر اداکارہ نشو بیگم نے انکشاف کیا ہے کہ 8 ماہ سے ان کی اپنی بیٹی اداکارہ صاحبہ سے ملاقات نہیں ہوئی۔ نشو بیگم نے حال ہی میں ایک نجی ٹی وی کے شو میں بطور مہمان شرکت کی جہاں ان سے یہ سوال پوچھا گیا کہ اگر آپ اپنی زندگی میں پیچھے مڑ کر دیکھیں تو کیا کوئی ایسی بات یاد آتی ہے جس پر آپ کا ضمیر آپ کو ملامت کرتا ہو؟ اُنہوں نے جواب دیتے ہوئے کہا کہ میں نے اپنی زندگی میں کچھ فیصلے ایسے کیے ہیں جن پر پچھتاوا ہوتا ہے جیسے کہ میری پہلی شادی کہ مجھ سے یہ شادی کرنے کا فیصلہ کیوں ہوا؟ اداکارہ نے بتایا کہ میری پہلی شادی نے مجھ سے میری گاڑی، زیور اور پیشہ جو کچھ بھی میرے پاس تھا سب کچھ چھین لیا۔ اُنہوں نے روتے ہوئے مزید بتایا کہ میں اس وقت حاملہ تھی تو اپنی بچی کو بچانے میں کامیاب رہی لیکن اب کی بار تو زندگی میں ڈاکا ایسا پڑا ہے کہ میرا کلیجہ ہی نکال لیا گیا۔ پاکستانی شوبز انڈسٹری سے وابستہ معروف سینئر اداکارہ نشو بیگم نے انکشاف کیا ہے کہ انہیں اب تک شادی کی پیشکش ہوتی ہیں، لیکن ان کا چوتھی مرتبہ شادی کرنے کا کوئی ارادہ نہیں ہے۔ نشو بیگم نے بتایا کہ مجھے اپنی بیٹی صاحبہ کو دیکھے ہوئے 8 مہینے ہوگئے ہیں اور اس کی وجہ میری بیٹی کا باپ ہے لیکن کوئی بات نہیں میں اس پر بھی راضی ہوں لیکن فیملی سے متعلق کچھ باتیں ایسی ہوتی ہیں جو کہ سب کے سامنے نہیں لانی چاہئیں مگر اب جب ہوگئی ہیں تو میں نے بھی سوشل میڈیا پر اپنے دکھ کا اظہار کر دیا۔ یاد رہے کہ کچھ عرصہ پہلے صاحبہ کی اپنے حقیقی والد سے زندگی میں پہلی بار ملاقات ہوئی مگر اس ملاقات کے بعد اب ان کے اپنی والدہ کے ساتھ تعلقات خراب ہوگئے ہیں۔,entertainment
880,اے آر رحمان کی بہتان تراشی کرنے والوں کو قانونی کارروائی کی دھمکی,https://jang.com.pk/news/1413994,آسکر ایواڈ یافتہ موسیقار اے آر رحمان نے بہتان لگانے والوں کو قانونی کارروائی کی دھمکی دے دی اور کہا کہ اس میں کچھ بھی سچائی نہیں۔ بھارتی میڈیا رپورٹس کے مطابق اے آر رحمان اور سائرہ بانو نے 29 سالہ ازدواجی زندگی کے بعد چند روز قبل طلاق کا اعلان کیا۔ بھارت کے نامور موسیقار ’اے آر رحمان‘ کے صاحبزادے امین نے زیرگردش افواہوں کو مایوس کن قرار دے دیا۔ انہوں نے سماجی رابطے کی ویب سائٹ پر اس اعلان کے ساتھ ہی اپنے جذباتی تناؤ کا حوالہ دیا اور ذاتی زندگی میں عدم مداخلت کی اپیل کی۔ اس کے ساتھ ہی انٹرنیٹ پر کئی ہتک آمیز افواہیں منظر عام پر آئیں، جس کے پیش نظر اے آر رحمان نے بہتان لگانے والوں کے خلاف قانونی اقدام کا فیصلہ کیا ہے۔ ان کی قانونی ٹیم نے من گھڑت کہانیوں پر مبنی ہتک آمیز مواد کو ہٹانے کا مطالبہ کیا اور اس بارے میں نوٹس جاری کیا ہے۔ اے آر رحمان کے وکیل نے مزید کہا کہ اگر ہتک آمیز مواد نہ ہٹایا گیا تو ہتک عزت کا مقدمہ دائر کیا جائے گا۔ آسکر ایوارڈ یافتہ بھارتی موسیقار اے آر رحمان کے بینڈ ممبر گٹارسٹ موہنی ڈے نے اپنی طلاق سے جڑی افواہوں پر خاموشی توڑ دی ۔ انہوں نے یہ بھی کہا کہ میرے کلائنٹ کے مطابق بعض پروگرام اور انٹرویوز میں سچائی نہیں، کیونکہ ان میں موسیقار کی ساکھ اور خاندان کو نقصان پہنچایا گیا ہے۔ وکیل کا کہنا تھا کہ 24 گھنٹے دیے جاتے ہیں تاکہ نفرت انگیز اور قابل اعتراض مواد ہٹادیا جائے بصورت دیگر وہ قانونی کارروائی کےلیے تیار رہیں۔ سماجی رابطے کی ویب سائٹ پر اے آر رحمان نے خط شیئر کیا اور کہا کہ شادی کے خاتمے کی خبر سامنے آنے کے بعد کچھ میڈیا پلیٹ فارمز اور یوٹیوبرز نے نجی زندگی سے متعلق من گھڑت کہانیاں تراشی ہیں اور یہ سب کچھ آگاہی پھیلانے کے نام پر کیا گیا۔,entertainment
881,ایشوریہ ہر جگہ آرادھیا کو ساتھ کیوں لے جاتی ہیں؟,https://jang.com.pk/news/1413992,بالی ووڈ کی خوبصورت اداکارہ ایشوریہ رائے نے ہر جگہ اپنی بیٹی آرادھیا کو ساتھ لے جانے کی وجہ بتادی۔ ایشوریہ رائے اور آرادھیا بچن کا شمار بھارتی فلم نگری کی مشہور ماں، بیٹی کی جوڑی میں ہوتا ہے، ہر نوعیت کے ایونٹ میں ساتھ دیکھے جاتے ہیں۔ بھارتی میڈیا سے گفتگو میں ایشوریہ رائے نے اپنی صاحبزادی کو ہر جگہ اپنے ساتھ لے جانے پر گفتگو کی اور کہا کہ ’میں اسے ہر جگہ اپنے ساتھ لے جاتی ہوں، یہ میری زندگی کا حصہ ہے، مجھے خوشی ہے کہ میں اس کی دیکھ بھال کےلیے وقت نکالتی ہوں‘۔ انہوں نے کہا کہ اب تو وہ عام سی لڑکی کی طرح اسکول جاتی ہے لیکن جب چھوٹی تھی تو میں اسے دوسرے بچوں کی طرح پلے پارک لے جاتی تھی۔ ایشوریہ رائے نے مزید کہا کہ  ممبئی میں یہ کام بھی مشکل ہوجاتا ہے، دراصل پارک کے باہر لوگ آپ کو پہچان لیتے ہیں، میں نے بیٹی کو سمجھایا ہے کہ تمہیں نارمل زندگی گزارنی ہوگی۔ کیا آرادھیا میڈیا کی طرف سے ملنے والی توجہ سے پریشان ہوتی ہے؟ اس پر ایشوریہ نے جواب دیا کہ اس نے بچپن سے ہی یہ سب دیکھا ہے، جب ہجوم سامنے ہو تو خاموشی سے مشاہدہ کرتی ہے، وہ مجھ سے چمٹ جاتی ہے کیونکہ لوگ چیخ اور ہنس رہے ہوتے ہیں، وہ گھبرا جاتی ہے۔,entertainment
882,کیا نیلم کبھی گووندا کیساتھ ریلیشن شپ میں تھیں؟ اداکارہ کی لب کشائی,https://jang.com.pk/news/1413982,"بھارتی اداکارہ نیلم کوٹھاری نے سپر اسٹار اداکار گووندا کے ساتھ ریلیشن شپ میں ہونے کی تردید کردی۔ نیٹ فلکس پر اپنے شو ""فیبولس لائیوز ورسیز بالی ووڈ وائیوز"" کی کامیابیاں سمیٹ رہی ہیں۔ انہوں نے اپنے تازہ انٹرویو کے دوران اپنے اور سپر اسٹار گووندا سے متعلق ریلیشن شپ پر کھل کر بات کی اور انہیں محض افواہ قرار دیا۔ نیلم اور گووندا نے لوو 86، الزام اور گھرانا جیسی فلموں میں ساتھ کام کیا۔ نیلم نے اپنے انٹرویو کے دوران واضح کیا کہ انکا اور گووندا کا کبھی رومانوی رشتہ نہیں رہا، یہ سب کچھ خبروں کا چٹ پٹا بنانے کا حصہ تھا۔ انکا کہنا تھا کہ ""میرے خیال میں ایسی خبروں میں لنک اپس پورے کھیل کا حصہ تھے۔ اس وقت زیادہ لنک اپ کہانیاں تھیں کیونکہ کوئی بھی انہیں واضح نہیں کر سکتا تھا۔ انہوں نے بس جو چاہا چھاپ دیا۔"" نیلم نے کہا کہ اس وقت سوشل میڈیا کی عدم موجودگی کے باعث اسٹارز کو اپنے مداحوں کو اپنے وضاحت دینے میں مشکلات درپیش آتی تھیں۔ تاہم 1990 میں اپنے ایک انٹرویو میں گووندا نے دعویٰ کیا تھا کہ انہوں نے نیلم کی وجہ سے اپنی موجودہ اہلیہ سنیتا سے اس وقت منگنی توڑ دی تھی۔",entertainment
883,بالی ووڈ کا ’بدقسمت ترین‘ فلم ٹائٹل، 9 فلمیں فلاپ، فلم ساز دیوالیہ ہوگئے,https://jang.com.pk/news/1413979,بالی ووڈ میں جہاں فلم ساز اداکاروں کے حوالے سے ایسے اسٹار کا انتخاب کرتے ہیں جو انکی فلم کی کامیابی کی ضمانت بن جائے ایسے ہی فلم کے نام کے حوالے سے بھی کرتے ہیں۔ البتہ یہ بات اس وقت درست ثابت ہوتی نظر نہیں آتی جب فلم سازوں نے فلم کے ٹائٹل کےلیے ایسے لفظ کا انتخاب کیا جو پے درپے ناکام فلموں کی پہچان بن گیا۔ جس لفظ کی بات یہاں کی جارہی ہے وہ ہے ’قرض‘۔ جی ہاں فلم سازوں کو اس لفظ کے معنی فلم کی ناکامی کے بعد زیادہ اچھے سمجھ میں آئے۔ پہلی مرتبہ سبھاش گھئی کی ہدایتکاری میں بننے والی 1980 کی فلم قرض باکس آفس پر بری طرح ناکام ہوئی۔ اسکے بعد 2002 کی فلم 'قرض: سچائی کا بوجھ' اور 2008 میں قرض کی ری میک قرض کو بھی ناکامی کا سامنا کرنا پڑا۔ اس کے علاوہ اس لفظ کی وجہ سے ناکام ہونے والی فلموں میں 1988 کی قرض تیرے خون کا، 1990 کی فلمیں دودھ کا قرض، پیار کا قرض، 1991 کی فلمیں قرض چکانا ہے، مہان قرض اور 2016 کی فلم دودھ کا قرض شامل ہیں۔ 1980 کی قرض میں رشی کپور، سیمی گریوال اور نیتو کپور نے کام کیا، لیکن اس فلم کو فیروز خان کی قربانی نے باکس آفس پر ناکام بنادیا۔ 2008 میں بنے اسکے ریمک میں ہمیش ریشمیا اور ارمیلا مٹونڈکر نے مرکزی کردار نبھائے۔ 24 کروڑ کے بجٹ میں بننے والی یہ فلم صرف 16 کروڑ ہی کماسکی، جبکہ فلم ساز اسکی وجہ سے دیوالیہ ہوگئے۔ یہی نہیں بلکہ اس فلم کی ریلیز کے بعد ارمیلا مٹونڈکر کو دوبارہ ہندی فلموں میں لیڈ رول بھی نہ مل سکا، بلآخر انہوں نے ریلٹی شوز میں ججز بننے کا کام شروع کیا۔ لفظ قرض کے ساتھ بنی فلموں میں سے 6 فلمیں ایسی ہیں جو باکس آفس پر 5 کروڑ بھی نہ کماسکیں۔,entertainment
884,سارہ علی خان تقریب سے واپسی پر اپنی گاڑی بھول کر دوسری گاڑی میں بیٹھنے لگیں,https://jang.com.pk/news/1413976,بالی ووڈ کی اداکارہ سارہ علی خان بمبئی میں ایک تقریب سے واپسی پر اپنی گاڑی بھول گئیں اور دوسری گاڑی میں بیٹھنے لگیں، جس کی ویڈیو بھی سوشل میڈیا پر وائرل ہوگئی ہے۔ فوٹوز اینڈ ویڈیوز شیئرنگ ایپ انسٹاگرام پر شیئر کی گئی ویڈیو میں دیکھا جاسکتا ہے کہ سارہ علی خان جلدی جلدی میں گاڑی میں بیٹھنے کی کوشش کرتی ہیں اور گرے رنگ کی گاڑی کا دروازہ کھول کر اس میں بیٹھنے لگتی ہیں تو انہیں یاد آتا ہے کہ یہ تو ان کی گاڑی نہیں ہے۔ اس کے بعد وہ فوراً پارکنگ میں کھڑی دوسری گاڑی کی طرف بڑھتی ہیں اور اس میں بیٹھ جاتی ہیں، اس دوران وہ فوٹو گرافرز کو دیکھ کر ہاتھ بھی ہلاتی ہیں۔ سوشل میڈیا پر سہانا خان کی پرفارمنس کے ساتھ ساتھ ان کے فلمی پس منظر بھی سوال اٹھائے جارہے ہیں، اور وہ موبائل فون کے ایک اشتہار کی وجہ سے ٹرولنگ کا سامنا بھی کررہی ہیں۔ سوشل میڈیا پر صارفین کی جانب سے سارہ علی خان کی ویڈیو پر دلچسپ تبصروں کا سلسلہ جاری ہے، جبکہ کچھ لوگ انہیں ٹرول کرتے بھی نظر آرہے ہیں۔ ایک صارف نے کہا کہ جب آپ کی سرخ رنگ کی کار ہے تو پھر گرے والی میں کیوں بیٹھ رہی ہیں، جبکہ ایک اور صارف نے کہا کہ ’ان کے پاس ہر رنگ کی گاڑی ہوگی، اس لیے تھوڑی کنفیوژ ہوگئی ہیں۔,entertainment
885,ماہر ڈاکٹروں نے نوجوت سنگھ سدھو کا طریقہ علاج غیر ثابت شدہ قرار دیدیا,https://jang.com.pk/news/1413968,ماہر ڈاکٹروں نے سابق بھارتی کرکٹر اور شوبز سیلیبریٹی نوجوت سنگھ سدھو کی کینسر کی خوراک سے متعلق دعوے کی تردید کی اور کہا کہ تحقیق فی الحال جاری ہے۔ بھارتی میڈیا رپورٹس کے مطابق ٹاٹا میموریل اسپتال کے ڈائریکٹر سمیت 260 سے زائد ڈاکٹر نے مشترکہ طور پر نوجوت سنگھ سدھو کے دعوے کی تردید کی۔ سابق بھارتی کرکٹر، سیاستدان، ٹیلی ویژن شخصیت نوجوت سنگھ سِدھو کی اہلیہ نوجوت کور نے سخت پرہیز اور آیوروید کی مدد سے اسٹیج 4 کے کینسر کو 40 روز میں شکست دے دی۔ سابق ٹیسٹ کرکٹر کے دعوے میں کہا گیا کہ پرہیزی کھانے کے ذریعے بیوی نے چھاتی کے کینسر کی چوتھی اسٹیج پر قابو پایا ہے۔ بھارتی میڈیا رپورٹس کے مطابق نوجوت سنگھ سدھو نے جمعرات کو امرتسر میں اپنی رہائش گاہ پر پریس کانفرنس کی اور اہلیہ کے کینسر سے پاک ہونے کا اعلان کیا۔ سابق ٹیسٹ کرکٹر نے اپنے دعویٰ کے حق میں شواہد پیش نہیں کیے تاہم روزے کی اہمیت پر زور دیا اور کہا کہ چینی اور کاربو ہائیڈریٹس کی کمی کینسر خلیات کو مار دیتی ہے۔ انہوں نے مزید کہا کہ میری اہلیہ نے لیموں کا پانی، کچی ہلدی اور سیب کا سرکہ لیا، انہیں صرف 7 پی ایچ کا پانی دیا گیا، انہوں نے نیم کے پتے اور تلسی کھائی جبکہ کدو، انار، گاجر، آملہ، چقندر اور اخروٹ کے کھٹے پھل اور جوس کو اپنی خوراک کا حصہ بنایا۔ ممبئی کے ٹاٹا میموریل اسپتال کے کینسر کی تشخیص کے ماہر ڈاکٹروں نے کھلا خط شیئر کیا اور کہا کہ یہ غیر ثابت شدہ طریقہ علاج ہے، کچی ہلدی یا نیم کے پتے کھانے سے کینسر کا علاج ہوتا ہے، اس کا یقینی ثبوت نہیں۔ ڈاکٹروں نے مزید کہا کہ ان پروڈکٹس پر تحقیق جاری ہے تاہم ان اشیاء کے استعمال سے کینسر علاج کا ڈیٹا فی الحال موجود نہیں، ہم عوام سے اپیل کرتے ہیں غیر ثابت شدہ علاج کی وجہ سے اپنی ٹریٹمنٹ میں تاخیر نہ کریں، مرض کی علامت کی صورت میں ماہر ڈاکٹر سے رجوع کریں۔ خط میں ڈاکٹروں نے کینسر کو قابل علاج مرض قرار دیا اور کہا کہ ابتدا میں ثابت شدہ علاج سرجری، ریڈی ایشن تھراپی اور کیموتھراپی کرائیں، ہم سب کا فرض ہے کہ غلط معلومات سے لڑتے رہیں۔,entertainment
886,علیزہ سلطان نے فیروز خان اور انکی نئی اہلیہ کو بچوں کے معاملے پر آڑے ہاتھوں لے لیا,https://jang.com.pk/news/1413911,پاکستانی اداکار فیروز خان کی سابقہ اہلیہ علیزہ سلطان نے اداکار کی موجودہ اہلیہ و دیگر اہلِ خانہ کو آڑے ہاتھوں لے لیا۔ فوٹو اینڈ ویڈیو شیئرنگ پلیٹ فارم انسٹا گرام پر علیزہ سلطان نے معنی خیز انسٹا اسٹوری شیئر کی ہے۔ انہوں نے اپنی انسٹا اسٹوری میں اپنے سابق شوہر و اداکار اور ان کے اہلِ خانہ کو آڑے ہاتھوں لیتے ہوئے ان پر دکھاوے کا الزام عائد کر دیا۔ انہوں نے انسٹا اسٹوری میں لکھا کہ اور جب بچے بیمار ہوتے ہیں، وہ انہیں میرے دروازے پر چھوڑ کر فرار ہو جاتے ہیں۔ خیال رہے کہ علیزہ سلطان کی یہ معنی خیر انسٹاری ایک ایسے وقت میں سامنے آئی ہے جب فیروز خان کی موجودہ اہلیہ ڈاکٹر زینب نے گزشتہ روز فیروز اور علیزہ سلطان کی چھوٹی بیٹی فاطمہ کے ہمراہ چند تصاویر شیئر کی تھیں۔ ڈاکٹر زینب کے مطابق فاطمہ فیروز نے ان کے کلینک کا دورہ کیا جہاں ان دونوں نے خوش گوار وقت ساتھ گزارا۔ اس موقع پر سوشل میڈیا صارفین ڈاکٹر زینب کا ان کے سوتیلے بچوں کے ساتھ اچھا رویہ دیکھ کر ان کی تعریفیں کر رہے تھے۔ پاکستان شوبز انڈسٹری کے معروف اداکار فیروز خان اور ان کی سابقہ اہلیہ علیزہ سلطان کے درمیان بچوں کی تحویل کا معاملہ باہمی مفاہمت پر ختم ہو گیا ہے۔ اس سے قبل فیروز خان اور ان کی بہن و اداکارہ حمائمہ ملک بھی دونوں بچوں سلطان اور فاطمہ کے ساتھ سیر سپاٹے، موج مستی کرتے اور معیاری وقت گزارتے مختلف تصاویر و ویڈیوز شیئر کرتے رہے ہیں۔ ایسے میں علیزہ سلطان مذکورہ انسٹا اسٹوری کے ذریعے طنزیہ انداز میں یہ بات کہتی نظر آ رہی ہیں کہ اداکار فیروز خان اور ان کے اہلِ خانہ سوشل میڈیا پر دکھاوے کے لیے پوسٹنگ کرتے ہیں اور جب بچے بیمار ہوتے ہیں تو وہ صرف ان کی والدہ یعنی علیزہ سلطان کی ذمے داری بن جاتے ہیں۔ واضح رہے کہ اداکار فیروز خان اور ان کی سابقہ اہلیہ علیزہ سلطان کے درمیان بچوں کی تحویل کے معاملے پر تصفیہ ہوا تھا، جس کے مطابق فیروز خان بیٹے سلطان کو اپنے پاس رکھیں گے جبکہ بیٹی فاطمہ اپنی والدہ علیزہ سلطان کے پاس رہیں گی۔ میڈیا رپورٹس کے مطابق فیروز اور علیزہ کو اپنے بچوں سے کسی بھی وقت فون یا ویڈیو کال کے ذریعے بات کرنے کی آزادی ہو گی۔ پاکستان شوبز انڈسٹری کے معروف اداکار فیروز خان کی سابقہ اہلیہ علیزے سلطان نے اداکار کے غیر ذمے دار باپ ہونے کے حوالے سے تمام دعوؤں کی تردید کر دی۔ اس کے علاوہ فیروز خان بیٹی فاطمہ کے اخراجات کے لیے علیزہ سلطان کو ماہانہ 75000 روپے دیں گے اور اس رقم کی ادائیگی وہ ہر ماہ کی 3 تاریخ تک کریں گے جبکہ بیٹے سلطان کے تمام اخراجات بھی فیروز خان اُٹھائیں گے۔ تصفیے میں بیٹی فاطمہ کے ماہانہ اخراجات میں 10 فیصد کا سالانہ اضافہ بھی شامل ہے اور فیروز خان بیٹی کے تعلیمی اخراجات کے ساتھ ساتھ کسی بھی طرح کے ایمرجنسی اخراجات کے بھی ذمے دار ہیں۔ یاد رہے کہ اداکار فیروز خان نے علیزہ سلطان سے 2018ء  میں شادی کی تھی جس کے بعد اس جوڑی کے ہاں 2019ء میں پہلے بیٹے سلطان  اور فروری 2022ء میں بیٹی فاطمہ کی پیدائش ہوئی تھی۔ اس جوڑی نے 2 بچوں کی پیدائش کے بعد راہیں جدا کرتے ہوئے ستمبر 2022ء میں طلاق لے لی تھی۔,entertainment
